"gen","AllC","AllD","Random","TitForTat","SuspiciousTFT","GenerousTFT","TitFor2Tats","2TitsForTat","Grim","Pavlov","Gradual","ZD-Extort-2","ZD-Generous"
481,0.11015439249496438,0.00021859390346591883,0.0002955052361697893,0.11353921754043604,0.00029848856540703566,0.12202584229577138,0.11726674985611614,0.09865951689286173,0.1038141614718497,0.1070280838818508,0.10379264012952702,0.00020787755092852576,0.12269893018065159
501,0.11016623222151906,0.0002186110858994312,0.0002955587973251278,0.1135395354471056,0.00029853782290183725,0.12204751871690582,0.11727941630762348,0.09864234596457387,0.10379187291860209,0.10702185880393475,0.10377061981521964,0.00020789479118007168,0.1227199973072091
521,0.11017788945093533,0.00021862802549485884,0.00029561165334512316,0.11353983828314207,0.00029858644727726323,0.12206893083548269,0.11729191383332832,0.09862540008369784,0.10376988483119699,0.10701569696496974,0.10374889584046175,0.00020791180336192779,0.12274081194730622
541,0.11018936695435418,0.00021864472565441545,0.00029566381330312086,0.11354012638266135,0.00029863444650275137,0.12209008186994816,0.11730424467865051,0.09860867629403022,0.10374819313710895,0.10700959779351815,0.10372746419598307,0.00020792859047435324,0.12276137711781086
561,0.11020066746146742,0.00021866118973374612,0.00029571528616203303,0.11354040007371542,0.00029868182845235085,0.12211097499958658,0.11731641105928184,0.09859217167824397,0.10372679381923285,0.10700356072206099,0.10370632092696933,0.0002079451554789146,0.12278169579961447
581,0.11021179366112617,0.00021867742104252937,0.0002957660807755028,0.1135406596783916,0.0002987286009057271,0.12213161336499719,0.11732841516157777,0.09857588335737764,0.10370568291512902,0.10699758518699455,0.10368546213232198,0.00020796150129895926,0.12280177093806147
601,0.11022274820194058,0.000218693422845074,0.0002958162058890606,0.11354090551291064,0.00029877477154915965,0.12215200006856568,0.11734025914294301,0.09855980849033108,0.10368485651627797,0.10699167062862668,0.10366488396392762,0.00020797763082008365,0.12282160544337352
621,0.11023353369287169,0.00021870919836090922,0.00029586567014127497,0.11354113788772358,0.0002988203479765333,0.12217213817492907,0.11735194513221348,0.09854394427336789,0.10366431076734604,0.10698581649117234,0.10364458262593755,0.00020799354689059755,0.12284120219106894
641,0.11024415270381406,0.0002187247507653672,0.00029591448206489537,0.1135413571076067,0.0002988653376903236,0.12219203071143561,0.11736347523003239,0.09852828793962483,0.10364404186546085,0.10698002222274877,0.10362455437405678,0.00020800925232198313,0.12286056402237759
661,0.11025460776617034,0.00021874008319015982,0.0002959626500879867,0.11354156347175515,0.0002989097481025732,0.12221168066859871,0.11737485150922135,0.09851283675862664,0.10362404605949566,0.10697428727536991,0.10360479551484286,0.0002080247498893479,0.12287969374464937
681,0.11026490137341799,0.0002187551987239486,0.0002960101825350576,0.11354175727387483,0.0002989535865358627,0.12223109100054526,0.11738607601514758,0.09849758803580866,0.10360431964936502,0.10696861110494071,0.10358530240501447,0.00020804004233187438,0.12289859413175878
701,0.110275035981667,0.00021877010041290729,0.0002960570876281795,0.1135419388022738,0.000298996860224274,0.12225026462545896,0.1173971507660849,0.09848253911204399,0.10358485898532879,0.10696299317125044,0.10356607145076882,0.0002080551323532635,0.1229172679245047
721,0.11028501401021028,0.00021878479126127945,0.0002961033734880998,0.11354210833995086,0.00029903957631434653,0.12226920442601763,0.11740807775357133,0.09846768736317836,0.10356566046730584,0.10695743293796589,0.1035470991071088,0.00020807002262217424,0.12293571783100518
741,0.11029483784206622,0.00021879927423192752,0.00029614904813534467,0.11354226616468424,0.0002990817418660257,0.12228791324982535,0.11741885894276105,0.09845303019957004,0.10354672054419754,0.10695192987262414,0.10352838187717872,0.00020808471577265722,0.12295394652708674
761,0.1103045098245131,0.00021881355224687816,0.00029619411949131783,0.11354241254911786,0.00029912336385360614,0.12230639390983977,0.11742949627277242,0.09843856506563624,0.10352803571321978,0.1069464834466245,0.10350991631160993,0.00020809921440458518,0.12297195665667021
781,0.11031403226961581,0.0002188276281878584,0.0002962385953793866,0.11354254776084653,0.0002991644491666643,0.12232464918479323,0.11743999165703098,0.09842428943940545,0.1035096025192445,0.10694109313522032,0.10349169900787408,0.00020811352108407672,0.12298975083215125
801,0.11032340745474527,0.00021884150489682753,0.00029628248352596333,0.11354267206250014,0.0002992050046109872,0.12234268181960986,0.11745034698360812,0.09841020083207581,0.10349141755415031,0.10693575841751034,0.10347372660964638,0.00020812763834391707,0.12300733163477622
821,0.11033263762309012,0.00021885518517650147,0.0002963257915615778,0.11354278571182604,0.00029924503690949175,0.12236049452581696,0.1174605641155556,0.0983962967875784,0.10347347745618163,0.10693047877642932,0.10345599580617663,0.00020814156868397297,0.12302470161501372
841,0.1103417249841617,0.00021886867179087238,0.0002963685270219411,0.11354288896177073,0.0002992845527031374,0.12237808998195142,0.1174706448912352,0.09838257488214723,0.10345577890931598,0.10692525369873873,0.10343850333166965,0.00020815531457160402,0.12304186329292187
861,0.11035067171429018,0.00021888196746571982,0.00029641069734900123,0.11354298206055978,0.00029932355855183135,0.12239547083396078,0.11748059112464446,0.0983690327238949,0.10343831864264118,0.1069200826750168,0.10342124596467268,0.00020816887844206768,0.12305881915851075
881,0.1103594799571153,0.0002188950748891181,0.000296452309891991,0.11354306525177656,0.00029936206093532624,0.12241263969560029,0.11749040460573801,0.09835566795239263,0.10342109342974028,0.10691496519964815,0.10340422052747276,0.00020818226269892192,0.12307557167210074
901,0.11036815182406942,0.00021890799671193647,0.0002964933719084676,0.11354313877444008,0.0002994000662541111,0.12242959914882486,0.1175000871007446,0.09834247823825705,0.1034041000880845,0.10690990077081294,0.10338742388550123,0.00020819546971442154,0.12309212326467656
921,0.11037668939485301,0.0002189207355483335,0.0002965338905653427,0.11354320286308162,0.00029943758083029364,0.1224463517441754,0.11750964035247981,0.09832946128274178,0.10338733547843523,0.10690488889047574,0.10337085294674656,0.00020820850182991078,0.12310847633823688
941,0.11038509471790414,0.00021893329397624535,0.00029657387293990635,0.11354325774781918,0.00029947461090847673,0.12246290000116145,0.1175190660806557,0.09831661481733502,0.10337079650425383,0.1068999290643746,0.10335450466117545,0.00020822136135621188,0.12312463326614004
961,0.11039336981086025,0.00021894567453786785,0.00029661332602083884,0.11354330365443242,0.0002995111626566249,0.12247924640863862,0.11752836598218458,0.098303936603361,0.1033544801111187,0.1068950208020086,0.10333837602016131,0.00020823405057400745,0.12314059639344528
